"symbol","date","open","high","low","close","volume","adjusted"
"ETH-USD",2018-02-14,844.278991699219,926.429016113281,844.278991699219,923.560974121094,2818370048,923.560974121094
"ETH-USD",2018-02-15,923.72802734375,951.947998046875,911.111022949219,936.976013183594,2900100096,936.976013183594
"ETH-USD",2018-02-16,934.786010742188,950.005004882812,917.848022460938,944.210021972656,2369449984,944.210021972656
"ETH-USD",2018-02-17,944.747985839844,976.594970703125,940.754028320312,974.114990234375,2525720064,974.114990234375
"ETH-USD",2018-02-18,973.348999023438,982.932983398438,915.445007324219,923.921020507812,2567290112,923.921020507812
"ETH-USD",2018-02-19,921.668029785156,957.776977539062,921.554016113281,943.864990234375,2169019904,943.864990234375
"ETH-USD",2018-02-20,943.567016601562,965.265014648438,892.953979492188,895.370971679688,2545260032,895.370971679688
"ETH-USD",2018-02-21,894.135009765625,912.375,830.56298828125,849.971008300781,2531729920,849.971008300781
"ETH-USD",2018-02-22,849.262023925781,875.926025390625,802.668029785156,812.844970703125,2150370048,812.844970703125
"ETH-USD",2018-02-23,811.585021972656,886.317993164062,794.791015625,864.189025878906,2334820096,864.189025878906
"ETH-USD",2018-02-24,861.593017578125,879.531005859375,818.549987792969,840.515014648438,1926579968,840.515014648438
"ETH-USD",2018-02-25,839.458984375,853.14599609375,822.380981445312,844.809997558594,1646960000,844.809997558594
"ETH-USD",2018-02-26,845.278015136719,880.392028808594,842.318969726562,869.315002441406,2044480000,869.315002441406
"ETH-USD",2018-02-27,870.364990234375,896.258972167969,867.096984863281,878.265014648438,2053980032,878.265014648438
"ETH-USD",2018-02-28,877.934020996094,890.107971191406,855.1240234375,855.198974609375,1963980032,855.198974609375
"ETH-USD",2018-03-01,856.012023925781,880.302001953125,851.919982910156,872.200012207031,1868519936,872.200012207031
"ETH-USD",2018-03-02,871.763977050781,876.377990722656,852.421997070312,856.85302734375,1894419968,856.85302734375
"ETH-USD",2018-03-03,856.710998535156,868.453979492188,855.206970214844,857.224975585938,1699369984,857.224975585938
"ETH-USD",2018-03-04,856.185974121094,867.950012207031,840.280029296875,866.677978515625,1697939968,866.677978515625
"ETH-USD",2018-03-05,866.846008300781,869.919982910156,853.52001953125,853.684020996094,1898489984,853.684020996094
"ETH-USD",2018-03-06,853.817016601562,853.817016601562,809.931030273438,816.950988769531,1943069952,816.950988769531
"ETH-USD",2018-03-07,816.27099609375,825.606994628906,726.546997070312,752.830993652344,2175419904,752.830993652344
"ETH-USD",2018-03-08,752.570007324219,773.767028808594,696.169006347656,704.596008300781,1891640064,704.596008300781
"ETH-USD",2018-03-09,702.197021484375,729.156005859375,648.106994628906,728.916015625,2233019904,728.916015625
"ETH-USD",2018-03-10,730.159973144531,748.031005859375,682.695007324219,686.890014648438,1532960000,686.890014648438
"ETH-USD",2018-03-11,685.31201171875,735.830993652344,668.122985839844,723.338989257812,1562680064,723.338989257812
"ETH-USD",2018-03-12,724.406005859375,742.513977050781,683.268005371094,699.830993652344,1764999936,699.830993652344
"ETH-USD",2018-03-13,698.153015136719,713.734985351562,682.349975585938,690.827026367188,1425959936,690.827026367188
"ETH-USD",2018-03-14,691.218994140625,702.783996582031,594.099975585938,614.291015625,1810560000,614.291015625
"ETH-USD",2018-03-15,614.838989257812,620.616027832031,579.505004882812,611.304016113281,1770460032,611.304016113281
"ETH-USD",2018-03-16,611.778015136719,623.168029785156,587.861999511719,601.666015625,1417350016,601.666015625
"ETH-USD",2018-03-17,601.677978515625,609.151000976562,549.096008300781,552.778991699219,1267810048,552.778991699219
"ETH-USD",2018-03-18,551.640014648438,551.640014648438,460.088012695312,538.643981933594,2685499904,538.643981933594
"ETH-USD",2018-03-19,546.6259765625,558.099975585938,519.122985839844,556.726013183594,2046790016,556.726013183594
"ETH-USD",2018-03-20,556.721984863281,567.090026855469,521.203979492188,557.174987792969,1833680000,557.174987792969
"ETH-USD",2018-03-21,559.099975585938,589.606994628906,550.572021484375,561.731994628906,1781270016,561.731994628906
"ETH-USD",2018-03-22,562.10302734375,577.565979003906,523.088989257812,539.702026367188,1523459968,539.702026367188
"ETH-USD",2018-03-23,539.864013671875,540.486999511719,512.127014160156,539.619018554688,1596349952,539.619018554688
"ETH-USD",2018-03-24,542.572021484375,545.382019042969,526.080017089844,526.439025878906,1300009984,526.439025878906
"ETH-USD",2018-03-25,522.703002929688,535.820983886719,515.658996582031,524.286987304688,1151170048,524.286987304688
"ETH-USD",2018-03-26,524.286987304688,526.379028320312,470.440002441406,489.950988769531,1638880000,489.950988769531
"ETH-USD",2018-03-27,489.589996337891,491.459014892578,449.971008300781,450.115997314453,1617939968,450.115997314453
"ETH-USD",2018-03-28,450.290985107422,466.210998535156,444.860992431641,446.278991699219,1514179968,446.278991699219
"ETH-USD",2018-03-29,448.075012207031,450.81298828125,385.81298828125,385.967987060547,1970230016,385.967987060547
"ETH-USD",2018-03-30,385.904998779297,409.928985595703,368.632995605469,394.644989013672,1878130048,394.644989013672
"ETH-USD",2018-03-31,395.003997802734,418.467987060547,392.953002929688,396.457000732422,1323920000,396.457000732422
"ETH-USD",2018-04-01,397.253997802734,400.528015136719,363.804992675781,379.606994628906,1256930048,379.606994628906
"ETH-USD",2018-04-02,379.699005126953,395.170989990234,377.592987060547,386.424987792969,1102259968,386.424987792969
"ETH-USD",2018-04-03,387.31201171875,418.967987060547,383.532012939453,416.893005371094,1363399936,416.893005371094
"ETH-USD",2018-04-04,416.484985351562,417.471984863281,375.309997558594,380.542999267578,1287730048,380.542999267578
"ETH-USD",2018-04-05,379.946990966797,387.716003417969,369.816009521484,383.231994628906,1210680064,383.231994628906
"ETH-USD",2018-04-06,382.730987548828,385.195007324219,366.911010742188,370.285003662109,967105984,370.285003662109
"ETH-USD",2018-04-07,370.380004882812,393.058990478516,369.936004638672,385.313995361328,951475008,385.313995361328
"ETH-USD",2018-04-08,385.743011474609,402.589996337891,385.601989746094,400.507995605469,948488000,400.507995605469
"ETH-USD",2018-04-09,400.856994628906,429.251007080078,390.609985351562,398.526000976562,1478390016,398.526000976562
"ETH-USD",2018-04-10,399.411010742188,415.888000488281,393.878997802734,414.243011474609,1.196e+09,414.243011474609
"ETH-USD",2018-04-11,415.023986816406,430.540008544922,412.471008300781,430.540008544922,1439040000,430.540008544922
"ETH-USD",2018-04-12,430.161010742188,493.058013916016,417.412994384766,492.941009521484,2519360000,492.941009521484
"ETH-USD",2018-04-13,493.160003662109,526.469970703125,482.658996582031,492.734985351562,2419249920,492.734985351562
"ETH-USD",2018-04-14,492.579986572266,512.023986816406,488.278991699219,501.477996826172,1519079936,501.477996826172
"ETH-USD",2018-04-15,502.880004882812,531.702026367188,502.880004882812,531.702026367188,1726089984,531.702026367188
"ETH-USD",2018-04-16,532.073974609375,534.197021484375,500.25,511.147003173828,1758979968,511.147003173828
"ETH-USD",2018-04-17,511.144989013672,518.031005859375,502.563995361328,502.894012451172,1760359936,502.894012451172
"ETH-USD",2018-04-18,503.308990478516,525.091979980469,503.045013427734,524.789001464844,1762940032,524.789001464844
"ETH-USD",2018-04-19,524.038024902344,567.888977050781,523.262023925781,567.888977050781,2256869888,567.888977050781
"ETH-USD",2018-04-20,567.989013671875,618.715026855469,560.283020019531,615.718017578125,2849469952,615.718017578125
"ETH-USD",2018-04-21,616.004028320312,621.888000488281,578.549987792969,605.39501953125,2612460032,605.39501953125
"ETH-USD",2018-04-22,606.119018554688,640.767028808594,593.869018554688,621.859985351562,2426269952,621.859985351562
"ETH-USD",2018-04-23,621.198974609375,646.700012207031,621.034973144531,642.547973632812,2386830080,642.547973632812
"ETH-USD",2018-04-24,643.398010253906,708.875,643.398010253906,708.158020019531,3581860096,708.158020019531
"ETH-USD",2018-04-25,707.06201171875,707.06201171875,600.211975097656,615.416015625,4216140032,615.416015625
"ETH-USD",2018-04-26,618.078979492188,663.181030273438,604.007019042969,662.809020996094,2984009984,662.809020996094
"ETH-USD",2018-04-27,662.109008789062,684.867980957031,647.031982421875,647.031982421875,2598129920,647.031982421875
"ETH-USD",2018-04-28,644.64599609375,691.442016601562,644.64599609375,683.677978515625,2496659968,683.677978515625
"ETH-USD",2018-04-29,683.911987304688,697.755981445312,670.513000488281,688.880981445312,2740559872,688.880981445312
"ETH-USD",2018-04-30,689.760986328125,694.439025878906,666.117004394531,669.924011230469,2853100032,669.924011230469
"ETH-USD",2018-05-01,670.463012695312,674.403015136719,637.539978027344,673.612976074219,2678960128,673.612976074219
"ETH-USD",2018-05-02,674.075012207031,688.841979980469,667.419982910156,687.148986816406,2822269952,687.148986816406
"ETH-USD",2018-05-03,686.591003417969,784.341003417969,686.591003417969,779.543029785156,4210939904,779.543029785156
"ETH-USD",2018-05-04,776.775024414062,803.745971679688,762.632019042969,785.6240234375,3533410048,785.6240234375
"ETH-USD",2018-05-05,784.5830078125,827.455017089844,784.236999511719,816.119995117188,3035040000,816.119995117188
"ETH-USD",2018-05-06,816.088012695312,835.057006835938,764.882995605469,792.310974121094,3105570048,792.310974121094
"ETH-USD",2018-05-07,793.338989257812,795.757995605469,710.177978515625,753.724975585938,4316120064,753.724975585938
"ETH-USD",2018-05-08,755.008972167969,774.2490234375,728.129028320312,752.856994628906,2920489984,752.856994628906
"ETH-USD",2018-05-09,752.901977539062,759.528991699219,718.471984863281,752.275024414062,2877870080,752.275024414062
"ETH-USD",2018-05-10,752.578979492188,766.747985839844,726.664001464844,727.276977539062,2748950016,727.276977539062
"ETH-USD",2018-05-11,727.013000488281,736.976989746094,669.825012207031,679.585998535156,3290080000,679.585998535156
"ETH-USD",2018-05-12,679.877014160156,691.411010742188,644.065979003906,686.047973632812,2668480000,686.047973632812
"ETH-USD",2018-05-13,687.174987792969,741.31201171875,675.318969726562,733.495971679688,2362500096,733.495971679688
"ETH-USD",2018-05-14,732.732971191406,742.169982910156,695.7919921875,730.549011230469,3005110016,730.549011230469
"ETH-USD",2018-05-15,731.143005371094,739.052001953125,700.994995117188,708.870971679688,2523069952,708.870971679688
"ETH-USD",2018-05-16,708.086975097656,710.200012207031,682.541015625,707.049987792969,2476130048,707.049987792969
"ETH-USD",2018-05-17,708.718017578125,718.8330078125,668.833984375,672.656982421875,2350619904,672.656982421875
"ETH-USD",2018-05-18,672.101989746094,695.031005859375,663.809020996094,694.367004394531,2305740032,694.367004394531
"ETH-USD",2018-05-19,695.072021484375,715.578002929688,686.791015625,696.530029296875,2021549952,696.530029296875
"ETH-USD",2018-05-20,697.922973632812,723.752990722656,692.669006347656,715.369018554688,2156910080,715.369018554688
"ETH-USD",2018-05-21,717.192993164062,719.278015136719,692.494018554688,699.221984863281,2005170048,699.221984863281
"ETH-USD",2018-05-22,700.177978515625,700.976013183594,644.026000976562,647.741027832031,2230469888,647.741027832031
"ETH-USD",2018-05-23,646.669982910156,651.635986328125,572.952026367188,583.585021972656,2995429888,583.585021972656
"ETH-USD",2018-05-24,584.536010742188,610.817993164062,557.205993652344,601.755004882812,2791099904,601.755004882812
"ETH-USD",2018-05-25,602.140014648438,617.185974121094,575.6240234375,586.734008789062,2110919936,586.734008789062
"ETH-USD",2018-05-26,587.426025390625,606.174987792969,583.512023925781,587.280029296875,1694300032,587.280029296875
"ETH-USD",2018-05-27,588.52001953125,590.328002929688,562.866027832031,572.668029785156,1788790016,572.668029785156
"ETH-USD",2018-05-28,573.044982910156,576.049011230469,512.552001953125,516.036010742188,2356900096,516.036010742188
"ETH-USD",2018-05-29,516.148010253906,572.263977050781,516.148010253906,565.388000488281,2330820096,565.388000488281
"ETH-USD",2018-05-30,566.830017089844,583.135986328125,545.431030273438,559.590026855469,2053970048,559.590026855469
"ETH-USD",2018-05-31,558.497009277344,585.538024902344,557.065979003906,577.64501953125,1985040000,577.64501953125
"ETH-USD",2018-06-01,578.671997070312,589.093017578125,567.664978027344,580.043029785156,1945890048,580.043029785156
"ETH-USD",2018-06-02,580.429016113281,597.077026367188,577.322021484375,591.807983398438,1880390016,591.807983398438
"ETH-USD",2018-06-03,591.258972167969,624.513000488281,591.258972167969,618.328979492188,1832550016,618.328979492188
"ETH-USD",2018-06-04,619.43701171875,623.429016113281,583.747009277344,592.984985351562,1903430016,592.984985351562
"ETH-USD",2018-06-05,593.406005859375,611.330017089844,580.981994628906,609.302978515625,1844269952,609.302978515625
"ETH-USD",2018-06-06,610.262023925781,611.643005371094,596.39599609375,607.1240234375,1756530048,607.1240234375
"ETH-USD",2018-06-07,607.68701171875,616.143981933594,601.692993164062,605.18701171875,1880140032,605.18701171875
"ETH-USD",2018-06-08,605.442993164062,608.810974121094,595.593017578125,601.077026367188,1637779968,601.077026367188
"ETH-USD",2018-06-09,600.905029296875,608.5830078125,597.56201171875,597.56201171875,1519309952,597.56201171875
"ETH-USD",2018-06-10,594.344970703125,594.344970703125,511.889007568359,526.47900390625,2234880000,526.47900390625
"ETH-USD",2018-06-11,524.856994628906,536.857971191406,515.268981933594,533.283996582031,1982119936,533.283996582031
"ETH-USD",2018-06-12,532.710021972656,538.955017089844,491.234985351562,496.842987060547,1932760064,496.842987060547
"ETH-USD",2018-06-13,498.018005371094,501.904998779297,459.003997802734,477.493988037109,2080130048,477.493988037109
"ETH-USD",2018-06-14,478.381011962891,523.544982910156,467.466003417969,519.742004394531,2458650112,519.742004394531
"ETH-USD",2018-06-15,520.47998046875,521.304992675781,487.468994140625,491.003997802734,1808269952,491.003997802734
"ETH-USD",2018-06-16,490.414001464844,503.222991943359,488.851013183594,499.641998291016,1314109952,499.641998291016
"ETH-USD",2018-06-17,499.459991455078,507.640991210938,498.648010253906,500.447998046875,1264870016,500.447998046875
"ETH-USD",2018-06-18,499.382995605469,521.796020507812,494.066009521484,518.890991210938,1513869952,518.890991210938
"ETH-USD",2018-06-19,519.023010253906,542.35302734375,516.31201171875,537.956970214844,1726569984,537.956970214844
"ETH-USD",2018-06-20,538.505981445312,541.015014648438,519.369018554688,536.268005371094,1596290048,536.268005371094
"ETH-USD",2018-06-21,536.447021484375,543.716979980469,524.258972167969,527.367004394531,1462070016,527.367004394531
"ETH-USD",2018-06-22,527.193969726562,527.193969726562,456.877014160156,465.816986083984,2226030080,465.816986083984
"ETH-USD",2018-06-23,466.273986816406,479.128997802734,462.393005371094,474.519989013672,1651379968,474.519989013672
"ETH-USD",2018-06-24,474.768005371094,475.359008789062,426.468994140625,457.671997070312,2490579968,457.671997070312
"ETH-USD",2018-06-25,455.936004638672,470.343994140625,448.89599609375,460.309997558594,4007950080,460.309997558594
"ETH-USD",2018-06-26,460.733001708984,461.213012695312,432.772003173828,432.772003173828,1356560000,432.772003173828
"ETH-USD",2018-06-27,432.243988037109,444.243011474609,424.838989257812,442.364990234375,1368940032,442.364990234375
"ETH-USD",2018-06-28,442.290008544922,443.618011474609,419.683013916016,422.364990234375,1360790016,422.364990234375
"ETH-USD",2018-06-29,422.587005615234,441.792999267578,407.946990966797,436.009002685547,1564499968,436.009002685547
"ETH-USD",2018-06-30,436.209014892578,458.796997070312,436.209014892578,455.179992675781,1475939968,455.179992675781
"ETH-USD",2018-07-01,455.242004394531,457.139007568359,446.385009765625,453.917999267578,1511730048,453.917999267578
"ETH-USD",2018-07-02,453.824005126953,479.130004882812,447.110992431641,475.346984863281,1625789952,475.346984863281
"ETH-USD",2018-07-03,475.385986328125,483.85400390625,462.582000732422,464.195007324219,1683939968,464.195007324219
"ETH-USD",2018-07-04,464.151000976562,481.436004638672,455.184997558594,467.317993164062,1549769984,467.317993164062
"ETH-USD",2018-07-05,467.286987304688,483.225006103516,464.628997802734,474.411987304688,1828610048,474.411987304688
"ETH-USD",2018-07-06,474.356994628906,479.652008056641,457.614990234375,474.011993408203,1627609984,474.011993408203
"ETH-USD",2018-07-07,474.057006835938,491.660003662109,466.835998535156,491.660003662109,1358360064,491.660003662109
"ETH-USD",2018-07-08,492.067993164062,503.199005126953,488.4169921875,489.118988037109,1344560000,489.118988037109
"ETH-USD",2018-07-09,488.877990722656,490.851989746094,475.174987792969,476.682006835938,1533799936,476.682006835938
"ETH-USD",2018-07-10,476.161987304688,478.317993164062,433.959991455078,434.424011230469,1789069952,434.424011230469
"ETH-USD",2018-07-11,434.515014648438,447.316009521484,429.506988525391,446.518005371094,1422470016,446.518005371094
"ETH-USD",2018-07-12,446.502014160156,446.502014160156,422.809997558594,430.074005126953,1495440000,430.074005126953
"ETH-USD",2018-07-13,430.740997314453,442.363006591797,430.740997314453,434.027008056641,1489670016,434.027008056641
"ETH-USD",2018-07-14,434.510986328125,439.433990478516,431.473999023438,436.085998535156,1235820032,436.085998535156
"ETH-USD",2018-07-15,435.882995605469,454.001007080078,433.920989990234,449.850006103516,1350160000,449.850006103516
"ETH-USD",2018-07-16,450.424987792969,480.657989501953,446.798004150391,480.657989501953,1858680064,480.657989501953
"ETH-USD",2018-07-17,480.076995849609,508.779998779297,468.915008544922,501.002014160156,2288100096,501.002014160156
"ETH-USD",2018-07-18,500.838012695312,513.432983398438,474.359008789062,480.513000488281,2371559936,480.513000488281
